 tai:  2  3  -0.1311E+05  0.0010    18381  0
 tai:  3  3   -1023.      0.0000    10065  0
 tai:  4  3  -0.1208E+05  0.0010    16599  0
 tai:  5  3   -310.6      0.0000    10197  0
 tai:   0.7858E-09   0.3068E-0410197    0
 tai:  1  1   -8565.      0.0001    10593  0
 tai:  2  1  -0.1039E+07  0.0168    85767  2
 tai:  3  1  -0.1431E+06  0.0001    10065  0
 tai:  4  1  -0.2398E+07  0.0062    83655  2
 tai:  5  1  -0.6892E+05  0.0000    10065  0
 tai:  1  2  -0.1264E+06  0.0017    94941  2
 tai:  2  2  -0.4932E+06  0.0010    27951  0
 tai:  3  2  -0.1433E+07  0.0010    61413  0
 tai:  4  2  -0.7933E+06  0.0010    16071  0
 tai:  5  2  -0.7608E+06  0.0039    81807  2
 tai:  1  3   -9330.      0.0001    13497  0
 tai:  2  3  -0.1068E+07  0.0166    85767  2
 tai:  3  3  -0.1520E+06  0.0001    10131  0
 tai:  4  3  -0.2439E+07  0.0062    83655  2
 tai:  5  3  -0.7221E+05  0.0000    10197  0
 tai:   0.1106E-06   0.4001E-0410197    0
 tai:  1  1   -175.8      0.0000    10131  0
 tai:  2  1  -0.1599E+05  0.0010    22143  0
 tai:  3  1   -1238.      0.0000    10989  0
 tai:  4  1  -0.1456E+05  0.0010    10791  0
 tai:  5  1   -373.3      0.0000    10131  0
 tai:  1  2   -2689.      0.0004    10461  0
 tai:  2  2   -7306.      0.0005    10131  0
 tai:  3  2  -0.1214E+05  0.0005    10263  0
 tai:  4  2   -4706.      0.0004    10263  0
 tai:  5  2   -3424.      0.0010    14553  0
 tai:  1  3   -176.1      0.0000    10197  0
 tai:  2  3  -0.1599E+05  0.0010    22143  0
 tai:  3  3   -1240.      0.0000    10065  0
 tai:  4  3  -0.1457E+05  0.0010    10197  0
 tai:  5  3   -374.0      0.0000    10131  0
 tai:   0.9540E-09   0.4988E-0410131    0
 tai:  1  1  -0.2294E+05  0.0000    10329  0
 tai:  2  1  -0.2670E+07  0.0040    93687  2
 tai:  3  1  -0.3352E+06  0.0000    10197  0
 tai:  4  1  -0.5268E+07  0.0010    64053  0
 tai:  5  1  -0.1441E+06  0.0001    10197  0
 tai:  1  2  -0.2900E+06  0.0010    63723  0
 tai:  2  2  -0.1218E+07  0.0010    62799  0
 tai:  3  2  -0.3175E+07  0.0014    97317  2
 tai:  4  2  -0.1690E+07  0.0010    33957  0
 tai:  5  2  -0.1381E+07  0.0015    88803  2
 tai:  1  3  -0.2376E+05  0.0000    10857  0
 tai:  2  3  -0.2702E+07  0.0039    93687  2
 tai:  3  3  -0.3465E+06  0.0000    10131  0
 tai:  4  3  -0.5336E+07  0.0010    55803  0
 tai:  5  3  -0.1486E+06  0.0000    10131  0
 tai:   0.2487E-06   0.3041E-0410131    0
 tai:  1  1   -140.5      0.0000    12375  0
 tai:  2  1  -0.1273E+05  0.0010    38907  0
 tai:  3  1   -975.9      0.0000    10131  0
 tai:  4  1  -0.1139E+05  0.0010    41745  0
 tai:  5  1   -291.2      0.0000    10131  0
 tai:  1  2   -2155.      0.0005    10263  0
 tai:  2  2   -5823.      0.0008    10065  0
 tai:  3  2   -9602.      0.0010    10989  0
 tai:  4  2   -3688.      0.0007    10197  0
 tai:  5  2   -2684.      0.0010    50919  0
 tai:  1  3   -140.8      0.0000    11583  0
 tai:  2  3  -0.1274E+05  0.0010    38907  0
 tai:  3  3   -979.0      0.0000    10527  0
 tai:  4  3  -0.1141E+05  0.0010    42405  0
 tai:  5  3   -292.2      0.0000    10791  0
 tai:   0.7541E-09   0.3467E-0410791    0
 tai:  1  1  -0.3314E+05  0.0000    13365  0
 tai:  2  1  -0.3964E+07  0.0014    95997  2
 tai:  3  1  -0.5236E+06  0.0001    10131  0
 tai:  4  1  -0.8338E+07  0.0084    85833  2
 tai:  5  1  -0.2321E+06  0.0000    10263  0
 tai:  1  2  -0.3890E+06  0.0010    49203  0
 tai:  2  2  -0.1757E+07  0.0010    31977  0
 tai:  3  2  -0.4689E+07  0.0010    35079  0
 tai:  4  2  -0.2641E+07  0.0008    10395  0
 tai:  5  2  -0.2030E+07  0.0010    66231  0
 tai:  1  3  -0.3353E+05  0.0000    13629  0
 tai:  2  3  -0.3989E+07  0.0014    85635  2
 tai:  3  3  -0.5311E+06  0.0001    10131  0
 tai:  4  3  -0.8377E+07  0.0047    78573  2
 tai:  5  3  -0.2365E+06  0.0000    10131  0
 tai:   0.3794E-06   0.4730E-0410131    0
 tai:  1  1   -53.03      0.0000    10263  0
 tai:  2  1   -4802.      0.0010    33231  0
 tai:  3  1   -362.5      0.0000    10065  0
 tai:  4  1   -4195.      0.0014    98307  2
 tai:  5  1   -106.2      0.0000    10065  0
 tai:  1  2   -817.9      0.0010    12375  0
 tai:  2  2   -2199.      0.0009    10923  0
 tai:  3  2   -3598.      0.0010    12309  0
 tai:  4  2   -1363.      0.0010    13959  0
 tai:  5  2   -994.1      0.0010    56859  0
 tai:  1  3   -53.43      0.0000    10131  0
 tai:  2  3   -4816.      0.0010    33231  0
 tai:  3  3   -367.0      0.0000    10659  0
 tai:  4  3   -4216.      0.0017    96327  2
 tai:  5  3   -107.8      0.0001    10263  0
 tai:   0.2818E-09   0.5544E-0410263    0
